split,review_id,document_id,issue_id,issue_title,source_or_case_theme,jurisdiction_or_source,law_category,law_category_detail,stance,public_content_status
public_exam,EXTVICBAR25MB23,VICBAR-25M-B23,VICBAR-25M-B23,Core issues in Victorian Bar Victorian Bar Entrance Exam Annotated with Sample Answers (4 May 2025) block 23 (official question #10),Victorian Bar,Victoria / Australia bar entrance exam law,Succession / Trusts / Estates,Wills / Trusts / Estates,,metadata only; content appears only in excerpted sample rows
public_exam,EXTVICBAR25MB24,VICBAR-25M-B24,VICBAR-25M-B24,Core issues in Victorian Bar Victorian Bar Entrance Exam Annotated with Sample Answers (4 May 2025) block 24 (official question #01),Victorian Bar,Victoria / Australia bar entrance exam law,Tort,Negligence / Personal Injury,,metadata only; content appears only in excerpted sample rows
public_exam,EXTVICBAR25MB25,VICBAR-25M-B25,VICBAR-25M-B25,Core issues in Victorian Bar Victorian Bar Entrance Exam Annotated with Sample Answers (4 May 2025) block 25 (official question #04),Victorian Bar,Victoria / Australia bar entrance exam law,Evidence,Evidence,,metadata only; content appears only in excerpted sample rows
public_exam,EXTVICBAR25MB26,VICBAR-25M-B26,VICBAR-25M-B26,Core issues in Victorian Bar Victorian Bar Entrance Exam Annotated with Sample Answers (4 May 2025) block 26 (official question #05),Victorian Bar,Victoria / Australia bar entrance exam law,Business Organizations / Agency,Entity Governance / Agency,,metadata only; content appears only in excerpted sample rows
public_exam,EXTVICBAR25MB27,VICBAR-25M-B27,VICBAR-25M-B27,Core issues in Victorian Bar Victorian Bar Entrance Exam Annotated with Sample Answers (4 May 2025) block 27 (official question #07),Victorian Bar,Victoria / Australia bar entrance exam law,Tort,Motor Vehicle Accident,,metadata only; content appears only in excerpted sample rows
public_exam,EXTVICBAR25MB28,VICBAR-25M-B28,VICBAR-25M-B28,Core issues in Victorian Bar Victorian Bar Entrance Exam Annotated with Sample Answers (4 May 2025) block 28 (official question #08),Victorian Bar,Victoria / Australia bar entrance exam law,Employment / Labor,Employment / Labor,,metadata only; content appears only in excerpted sample rows
public_exam,EXTVICBAR25MB29,VICBAR-25M-B29,VICBAR-25M-B29,Core issues in Victorian Bar Victorian Bar Entrance Exam Annotated with Sample Answers (4 May 2025) block 29 (official question #09),Victorian Bar,Victoria / Australia bar entrance exam law,Tort,Negligence / Personal Injury,,metadata only; content appears only in excerpted sample rows
public_exam,EXTVICBAR25MB30,VICBAR-25M-B30,VICBAR-25M-B30,Core issues in Victorian Bar Victorian Bar Entrance Exam Annotated with Sample Answers (4 May 2025) block 30 (official question #10),Victorian Bar,Victoria / Australia bar entrance exam law,Professional Responsibility / Legal Ethics,Lawyer / Barrister Ethics,,metadata only; content appears only in excerpted sample rows
public_exam,EXTVA72A,VA-72,VA-72-A,Did the circuit judge err in declining to entertain Mike's motion to set aside the verdict? Explain fully.,Virginia Board of Bar Examiners,Virginia / United States bar exam law,Business Organizations / Agency,Entity Governance / Agency,,metadata only; content appears only in excerpted sample rows
public_exam,EXTVA72B,VA-72,VA-72-B,Should the Court of Appeals dismiss Mike's appeal? Explain fully.,Virginia Board of Bar Examiners,Virginia / United States bar exam law,Business Organizations / Agency,Entity Governance / Agency,,metadata only; content appears only in excerpted sample rows
public_exam,EXTVA72C,VA-72,VA-72-C,"If Mike's appeal were properly before an appellate court, how would the court be likely to rule on each of the grounds asserted by Mike? Explain fully.",Virginia Board of Bar Examiners,Virginia / United States bar exam law,Business Organizations / Agency,Entity Governance / Agency,,metadata only; content appears only in excerpted sample rows
public_exam,EXTNCBEMEE202002Q01,NCBE-MEE-202002,NCBE-MEE-202002-Q01,Contracts question from February 2020 NCBE MEE,National Conference of Bar Examiners,Uniform Bar Examination / generally accepted U.S. law,Tort,Defamation / Reputation,,metadata only; content appears only in excerpted sample rows
public_exam,EXTNCBEMEE202002Q02,NCBE-MEE-202002,NCBE-MEE-202002-Q02,Real Property question from February 2020 NCBE MEE,National Conference of Bar Examiners,Uniform Bar Examination / generally accepted U.S. law,Family,Family / Domestic Relations,,metadata only; content appears only in excerpted sample rows
public_exam,EXTNCBEMEE202002Q03,NCBE-MEE-202002,NCBE-MEE-202002-Q03,Civil Procedure question from February 2020 NCBE MEE,National Conference of Bar Examiners,Uniform Bar Examination / generally accepted U.S. law,Tort,Medical Malpractice,,metadata only; content appears only in excerpted sample rows
public_exam,EXTNCBEMEE202002Q04,NCBE-MEE-202002,NCBE-MEE-202002-Q04,Secured Transactions question from February 2020 NCBE MEE,National Conference of Bar Examiners,Uniform Bar Examination / generally accepted U.S. law,Secured Transactions / Commercial Law,UCC / Secured Transactions,,metadata only; content appears only in excerpted sample rows
public_exam,EXTNCBEMEE202002Q05,NCBE-MEE-202002,NCBE-MEE-202002-Q05,Agency question from February 2020 NCBE MEE,National Conference of Bar Examiners,Uniform Bar Examination / generally accepted U.S. law,Tort,Motor Vehicle Accident,,metadata only; content appears only in excerpted sample rows
public_exam,EXTNCBEMEE202002Q06,NCBE-MEE-202002,NCBE-MEE-202002-Q06,Evidence / Criminal Law question from February 2020 NCBE MEE,National Conference of Bar Examiners,Uniform Bar Examination / generally accepted U.S. law,Tort,Medical Malpractice,,metadata only; content appears only in excerpted sample rows
public_exam,EXTNCBEMEE201907Q01,NCBE-MEE-201907,NCBE-MEE-201907-Q01,Decedents' Estates / Conflict Of Laws question from July 2019 NCBE MEE,National Conference of Bar Examiners,Uniform Bar Examination / generally accepted U.S. law,Family,Family / Domestic Relations,,metadata only; content appears only in excerpted sample rows
public_exam,EXTNCBEMEE201907Q02,NCBE-MEE-201907,NCBE-MEE-201907-Q02,Criminal Law & Procedure question from July 2019 NCBE MEE,National Conference of Bar Examiners,Uniform Bar Examination / generally accepted U.S. law,Succession / Trusts / Estates,Wills / Trusts / Estates,,metadata only; content appears only in excerpted sample rows
public_exam,EXTNCBEMEE201907Q03,NCBE-MEE-201907,NCBE-MEE-201907-Q03,Corporations & Llcs question from July 2019 NCBE MEE,National Conference of Bar Examiners,Uniform Bar Examination / generally accepted U.S. law,Business Organizations / Agency,Entity Governance / Agency,,metadata only; content appears only in excerpted sample rows
public_exam,EXTNCBEMEE201907Q04,NCBE-MEE-201907,NCBE-MEE-201907-Q04,Contracts question from July 2019 NCBE MEE,National Conference of Bar Examiners,Uniform Bar Examination / generally accepted U.S. law,Tort,Defamation / Reputation,,metadata only; content appears only in excerpted sample rows
public_exam,EXTNCBEMEE201907Q05,NCBE-MEE-201907,NCBE-MEE-201907-Q05,Family Law question from July 2019 NCBE MEE,National Conference of Bar Examiners,Uniform Bar Examination / generally accepted U.S. law,Tort,Medical Malpractice,,metadata only; content appears only in excerpted sample rows
public_exam,EXTNCBEMEE201907Q06,NCBE-MEE-201907,NCBE-MEE-201907-Q06,Civil Procedure / Constitutional Law question from July 2019 NCBE MEE,National Conference of Bar Examiners,Uniform Bar Examination / generally accepted U.S. law,Tort,Medical Malpractice,,metadata only; content appears only in excerpted sample rows
public_exam,EXTNCBEMEE201902Q01,NCBE-MEE-201902,NCBE-MEE-201902-Q01,Torts question from February 2019 NCBE MEE,National Conference of Bar Examiners,Uniform Bar Examination / generally accepted U.S. law,Tort,Medical Malpractice,,metadata only; content appears only in excerpted sample rows
public_exam,EXTNCBEMEE201902Q02,NCBE-MEE-201902,NCBE-MEE-201902-Q02,Secured Transactions question from February 2019 NCBE MEE,National Conference of Bar Examiners,Uniform Bar Examination / generally accepted U.S. law,Secured Transactions / Commercial Law,UCC / Secured Transactions,,metadata only; content appears only in excerpted sample rows
public_exam,EXTNCBEMEE201902Q03,NCBE-MEE-201902,NCBE-MEE-201902-Q03,Agency & Partnership question from February 2019 NCBE MEE,National Conference of Bar Examiners,Uniform Bar Examination / generally accepted U.S. law,Business Organizations / Agency,Entity Governance / Agency,,metadata only; content appears only in excerpted sample rows
public_exam,EXTNCBEMEE201902Q04,NCBE-MEE-201902,NCBE-MEE-201902-Q04,Civil Procedure question from February 2019 NCBE MEE,National Conference of Bar Examiners,Uniform Bar Examination / generally accepted U.S. law,Tort,Medical Malpractice,,metadata only; content appears only in excerpted sample rows
public_exam,EXTNCBEMEE201902Q05,NCBE-MEE-201902,NCBE-MEE-201902-Q05,Trusts & Fut Ure Interests question from February 2019 NCBE MEE,National Conference of Bar Examiners,Uniform Bar Examination / generally accepted U.S. law,Tort,Medical Malpractice,,metadata only; content appears only in excerpted sample rows
public_exam,EXTNCBEMEE201902Q06,NCBE-MEE-201902,NCBE-MEE-201902-Q06,Criminal Law & Procedure question from February 2019 NCBE MEE,National Conference of Bar Examiners,Uniform Bar Examination / generally accepted U.S. law,Succession / Trusts / Estates,Wills / Trusts / Estates,,metadata only; content appears only in excerpted sample rows
public_exam,EXTNCBEMEE201807Q01,NCBE-MEE-201807,NCBE-MEE-201807-Q01,Constitutional Law question from July 2018 NCBE MEE,National Conference of Bar Examiners,Uniform Bar Examination / generally accepted U.S. law,Business Organizations / Agency,Entity Governance / Agency,,metadata only; content appears only in excerpted sample rows
public_exam,EXTNCBEMEE201807Q02,NCBE-MEE-201807,NCBE-MEE-201807-Q02,Contracts question from July 2018 NCBE MEE,National Conference of Bar Examiners,Uniform Bar Examination / generally accepted U.S. law,Secured Transactions / Commercial Law,UCC / Secured Transactions,,metadata only; content appears only in excerpted sample rows
public_exam,EXTNCBEMEE201807Q03,NCBE-MEE-201807,NCBE-MEE-201807-Q03,Real Property question from July 2018 NCBE MEE,National Conference of Bar Examiners,Uniform Bar Examination / generally accepted U.S. law,Secured Transactions / Commercial Law,UCC / Secured Transactions,,metadata only; content appears only in excerpted sample rows
public_exam,EXTNCBEMEE201807Q04,NCBE-MEE-201807,NCBE-MEE-201807-Q04,Trusts & Future Interests question from July 2018 NCBE MEE,National Conference of Bar Examiners,Uniform Bar Examination / generally accepted U.S. law,Business Organizations / Agency,Entity Governance / Agency,,metadata only; content appears only in excerpted sample rows
public_exam,EXTNCBEMEE201807Q05,NCBE-MEE-201807,NCBE-MEE-201807-Q05,Evidence question from July 2018 NCBE MEE,National Conference of Bar Examiners,Uniform Bar Examination / generally accepted U.S. law,Tort,Medical Malpractice,,metadata only; content appears only in excerpted sample rows
public_exam,EXTNCBEMEE201807Q06,NCBE-MEE-201807,NCBE-MEE-201807-Q06,Corporations & Llc S question from July 2018 NCBE MEE,National Conference of Bar Examiners,Uniform Bar Examination / generally accepted U.S. law,Business Organizations / Agency,Entity Governance / Agency,,metadata only; content appears only in excerpted sample rows
public_exam,EXTNCBEMEE201802Q01,NCBE-MEE-201802,NCBE-MEE-201802-Q01,Family Law question from February 2018 NCBE MEE,National Conference of Bar Examiners,Uniform Bar Examination / generally accepted U.S. law,Family,Family / Domestic Relations,,metadata only; content appears only in excerpted sample rows
public_exam,EXTNCBEMEE201802Q02,NCBE-MEE-201802,NCBE-MEE-201802-Q02,Criminal Law question from February 2018 NCBE MEE,National Conference of Bar Examiners,Uniform Bar Examination / generally accepted U.S. law,Tort,Medical Malpractice,,metadata only; content appears only in excerpted sample rows
public_exam,EXTNCBEMEE201802Q03,NCBE-MEE-201802,NCBE-MEE-201802-Q03,Contracts question from February 2018 NCBE MEE,National Conference of Bar Examiners,Uniform Bar Examination / generally accepted U.S. law,Civil Procedure,Civil Procedure,,metadata only; content appears only in excerpted sample rows
public_exam,EXTNCBEMEE201802Q04,NCBE-MEE-201802,NCBE-MEE-201802-Q04,Real Property question from February 2018 NCBE MEE,National Conference of Bar Examiners,Uniform Bar Examination / generally accepted U.S. law,Secured Transactions / Commercial Law,UCC / Secured Transactions,,metadata only; content appears only in excerpted sample rows
public_exam,EXTNCBEMEE201802Q05,NCBE-MEE-201802,NCBE-MEE-201802-Q05,Civil Procedure question from February 2018 NCBE MEE,National Conference of Bar Examiners,Uniform Bar Examination / generally accepted U.S. law,Civil Procedure,Civil Procedure,,metadata only; content appears only in excerpted sample rows
public_exam,EXTNCBEMEE201802Q06,NCBE-MEE-201802,NCBE-MEE-201802-Q06,Agency question from February 2018 NCBE MEE,National Conference of Bar Examiners,Uniform Bar Examination / generally accepted U.S. law,Business Organizations / Agency,Entity Governance / Agency,,metadata only; content appears only in excerpted sample rows
public_exam,EXTNCBEMEE201707Q01,NCBE-MEE-201707,NCBE-MEE-201707-Q01,Torts question from July 2017 NCBE MEE,National Conference of Bar Examiners,Uniform Bar Examination / generally accepted U.S. law,Civil Procedure,Civil Procedure,,metadata only; content appears only in excerpted sample rows
public_exam,EXTNCBEMEE201707Q02,NCBE-MEE-201707,NCBE-MEE-201707-Q02,Constitutional Law question from July 2017 NCBE MEE,National Conference of Bar Examiners,Uniform Bar Examination / generally accepted U.S. law,Constitutional / Public Law,Constitutional Law,,metadata only; content appears only in excerpted sample rows
public_exam,EXTNCBEMEE201707Q03,NCBE-MEE-201707,NCBE-MEE-201707-Q03,Secured Transactions question from July 2017 NCBE MEE,National Conference of Bar Examiners,Uniform Bar Examination / generally accepted U.S. law,Secured Transactions / Commercial Law,UCC / Secured Transactions,,metadata only; content appears only in excerpted sample rows
public_exam,EXTNCBEMEE201707Q04,NCBE-MEE-201707,NCBE-MEE-201707-Q04,Future Interests question from July 2017 NCBE MEE,National Conference of Bar Examiners,Uniform Bar Examination / generally accepted U.S. law,Business Organizations / Agency,Entity Governance / Agency,,metadata only; content appears only in excerpted sample rows
public_exam,EXTNCBEMEE201707Q05,NCBE-MEE-201707,NCBE-MEE-201707-Q05,Evidence/Criminal Law & Procedure question from July 2017 NCBE MEE,National Conference of Bar Examiners,Uniform Bar Examination / generally accepted U.S. law,Tort,Medical Malpractice,,metadata only; content appears only in excerpted sample rows
public_exam,EXTNCBEMEE201707Q06,NCBE-MEE-201707,NCBE-MEE-201707-Q06,Civil Procedure/Conflict Of Laws question from July 2017 NCBE MEE,National Conference of Bar Examiners,Uniform Bar Examination / generally accepted U.S. law,Civil Procedure,Civil Procedure,,metadata only; content appears only in excerpted sample rows
public_exam,EXTNCBEMEE201702Q01,NCBE-MEE-201702,NCBE-MEE-201702-Q01,Contracts question from February 2017 NCBE MEE,National Conference of Bar Examiners,Uniform Bar Examination / generally accepted U.S. law,Secured Transactions / Commercial Law,UCC / Secured Transactions,,metadata only; content appears only in excerpted sample rows
public_exam,EXTNCBEMEE201702Q02,NCBE-MEE-201702,NCBE-MEE-201702-Q02,Family Law/Conflict Of Laws question from February 2017 NCBE MEE,National Conference of Bar Examiners,Uniform Bar Examination / generally accepted U.S. law,Family,Family / Domestic Relations,,metadata only; content appears only in excerpted sample rows
public_exam,EXTNCBEMEE201702Q03,NCBE-MEE-201702,NCBE-MEE-201702-Q03,Corporations question from February 2017 NCBE MEE,National Conference of Bar Examiners,Uniform Bar Examination / generally accepted U.S. law,Business Organizations / Agency,Entity Governance / Agency,,metadata only; content appears only in excerpted sample rows
public_exam,EXTNCBEMEE201702Q04,NCBE-MEE-201702,NCBE-MEE-201702-Q04,Agency question from February 2017 NCBE MEE,National Conference of Bar Examiners,Uniform Bar Examination / generally accepted U.S. law,Business Organizations / Agency,Entity Governance / Agency,,metadata only; content appears only in excerpted sample rows
public_exam,EXTNCBEMEE201702Q05,NCBE-MEE-201702,NCBE-MEE-201702-Q05,Real Property question from February 2017 NCBE MEE,National Conference of Bar Examiners,Uniform Bar Examination / generally accepted U.S. law,Business Organizations / Agency,Entity Governance / Agency,,metadata only; content appears only in excerpted sample rows
public_exam,EXTNCBEMEE201607Q01,NCBE-MEE-201607,NCBE-MEE-201607-Q01,Evidence/Criminal Law & Procedure question from July 2016 NCBE MEE,National Conference of Bar Examiners,Uniform Bar Examination / generally accepted U.S. law,Criminal,Substantive Criminal Law,,metadata only; content appears only in excerpted sample rows
public_exam,EXTNCBEMEE201607Q02,NCBE-MEE-201607,NCBE-MEE-201607-Q02,Torts question from July 2016 NCBE MEE,National Conference of Bar Examiners,Uniform Bar Examination / generally accepted U.S. law,Tort,Medical Malpractice,,metadata only; content appears only in excerpted sample rows
public_exam,EXTNCBEMEE201607Q03,NCBE-MEE-201607,NCBE-MEE-201607-Q03,Secured Transactions/Real Property question from July 2016 NCBE MEE,National Conference of Bar Examiners,Uniform Bar Examination / generally accepted U.S. law,Tort,Medical Malpractice,,metadata only; content appears only in excerpted sample rows
public_exam,EXTNCBEMEE201607Q04,NCBE-MEE-201607,NCBE-MEE-201607-Q04,Contracts question from July 2016 NCBE MEE,National Conference of Bar Examiners,Uniform Bar Examination / generally accepted U.S. law,Succession / Trusts / Estates,Wills / Trusts / Estates,,metadata only; content appears only in excerpted sample rows
public_exam,EXTNCBEMEE201607Q05,NCBE-MEE-201607,NCBE-MEE-201607-Q05,Civil Procedure question from July 2016 NCBE MEE,National Conference of Bar Examiners,Uniform Bar Examination / generally accepted U.S. law,Tort,Medical Malpractice,,metadata only; content appears only in excerpted sample rows
public_exam,EXTNCBEMEE201602Q01,NCBE-MEE-201602,NCBE-MEE-201602-Q01,Secured Transactions question from February 2016 NCBE MEE,National Conference of Bar Examiners,Uniform Bar Examination / generally accepted U.S. law,Secured Transactions / Commercial Law,UCC / Secured Transactions,,metadata only; content appears only in excerpted sample rows
public_exam,EXTNCBEMEE201602Q02,NCBE-MEE-201602,NCBE-MEE-201602-Q02,Evidence question from February 2016 NCBE MEE,National Conference of Bar Examiners,Uniform Bar Examination / generally accepted U.S. law,Criminal,Substantive Criminal Law,,metadata only; content appears only in excerpted sample rows
public_exam,EXTNCBEMEE201602Q03,NCBE-MEE-201602,NCBE-MEE-201602-Q03,Agency & Partnership question from February 2016 NCBE MEE,National Conference of Bar Examiners,Uniform Bar Examination / generally accepted U.S. law,Business Organizations / Agency,Entity Governance / Agency,,metadata only; content appears only in excerpted sample rows
public_exam,EXTNCBEMEE201602Q04,NCBE-MEE-201602,NCBE-MEE-201602-Q04,Constitutional Law question from February 2016 NCBE MEE,National Conference of Bar Examiners,Uniform Bar Examination / generally accepted U.S. law,Tort,Medical Malpractice,,metadata only; content appears only in excerpted sample rows
public_exam,EXTNCBEMEE201602Q05,NCBE-MEE-201602,NCBE-MEE-201602-Q05,Family Law question from February 2016 NCBE MEE,National Conference of Bar Examiners,Uniform Bar Examination / generally accepted U.S. law,Family,Family / Domestic Relations,,metadata only; content appears only in excerpted sample rows
public_exam,EXTNCBEMEE201507Q01,NCBE-MEE-201507,NCBE-MEE-201507-Q01,Torts question from July 2015 NCBE MEE,National Conference of Bar Examiners,Uniform Bar Examination / generally accepted U.S. law,Tort,Motor Vehicle Accident,,metadata only; content appears only in excerpted sample rows
public_exam,EXTNCBEMEE201507Q02,NCBE-MEE-201507,NCBE-MEE-201507-Q02,Civil Procedure question from July 2015 NCBE MEE,National Conference of Bar Examiners,Uniform Bar Examination / generally accepted U.S. law,Business Organizations / Agency,Entity Governance / Agency,,metadata only; content appears only in excerpted sample rows
public_exam,EXTNCBEMEE201507Q03,NCBE-MEE-201507,NCBE-MEE-201507-Q03,Contracts question from July 2015 NCBE MEE,National Conference of Bar Examiners,Uniform Bar Examination / generally accepted U.S. law,Secured Transactions / Commercial Law,UCC / Secured Transactions,,metadata only; content appears only in excerpted sample rows
public_exam,EXTNCBEMEE201507Q04,NCBE-MEE-201507,NCBE-MEE-201507-Q04,Corporations question from July 2015 NCBE MEE,National Conference of Bar Examiners,Uniform Bar Examination / generally accepted U.S. law,Business Organizations / Agency,Entity Governance / Agency,,metadata only; content appears only in excerpted sample rows
public_exam,EXTNCBEMEE201507Q05,NCBE-MEE-201507,NCBE-MEE-201507-Q05,Criminal Law And Procedure question from July 2015 NCBE MEE,National Conference of Bar Examiners,Uniform Bar Examination / generally accepted U.S. law,Tort,Motor Vehicle Accident,,metadata only; content appears only in excerpted sample rows
public_exam,EXTNCBEMEE201507Q06,NCBE-MEE-201507,NCBE-MEE-201507-Q06,Trusts question from July 2015 NCBE MEE,National Conference of Bar Examiners,Uniform Bar Examination / generally accepted U.S. law,Business Organizations / Agency,Entity Governance / Agency,,metadata only; content appears only in excerpted sample rows
public_exam,EXTVICBAR25MB31,VICBAR-25M-B31,VICBAR-25M-B31,Core issues in Victorian Bar Victorian Bar Entrance Exam Annotated with Sample Answers (4 May 2025) block 31 (official question #11),Victorian Bar,Victoria / Australia bar entrance exam law,Business Organizations / Agency,Entity Governance / Agency,,metadata only; content appears only in excerpted sample rows
public_exam,EXTVICBAR25MB32,VICBAR-25M-B32,VICBAR-25M-B32,Core issues in Victorian Bar Victorian Bar Entrance Exam Annotated with Sample Answers (4 May 2025) block 32 (official question #01),Victorian Bar,Victoria / Australia bar entrance exam law,Succession / Trusts / Estates,Wills / Trusts / Estates,,metadata only; content appears only in excerpted sample rows
public_exam,EXTVICBAR25MB33,VICBAR-25M-B33,VICBAR-25M-B33,Core issues in Victorian Bar Victorian Bar Entrance Exam Annotated with Sample Answers (4 May 2025) block 33 (official question #04),Victorian Bar,Victoria / Australia bar entrance exam law,Criminal,Substantive Criminal Law,,metadata only; content appears only in excerpted sample rows
public_exam,EXTVICBAR25MB34,VICBAR-25M-B34,VICBAR-25M-B34,Core issues in Victorian Bar Victorian Bar Entrance Exam Annotated with Sample Answers (4 May 2025) block 34 (official question #05),Victorian Bar,Victoria / Australia bar entrance exam law,Family,Family / Domestic Relations,,metadata only; content appears only in excerpted sample rows
public_exam,EXTVICBAR25MB35,VICBAR-25M-B35,VICBAR-25M-B35,Core issues in Victorian Bar Victorian Bar Entrance Exam Annotated with Sample Answers (4 May 2025) block 35 (official question #07),Victorian Bar,Victoria / Australia bar entrance exam law,Tort,Motor Vehicle Accident,,metadata only; content appears only in excerpted sample rows
public_exam,EXTVICBAR25MB36,VICBAR-25M-B36,VICBAR-25M-B36,Core issues in Victorian Bar Victorian Bar Entrance Exam Annotated with Sample Answers (4 May 2025) block 36 (official question #08),Victorian Bar,Victoria / Australia bar entrance exam law,Tort,Negligence / Personal Injury,,metadata only; content appears only in excerpted sample rows
public_exam,EXTVICBAR25MB37,VICBAR-25M-B37,VICBAR-25M-B37,Core issues in Victorian Bar Victorian Bar Entrance Exam Annotated with Sample Answers (4 May 2025) block 37 (official question #09),Victorian Bar,Victoria / Australia bar entrance exam law,Tort,Negligence / Personal Injury,,metadata only; content appears only in excerpted sample rows
public_exam,EXTVICBAR25MB38,VICBAR-25M-B38,VICBAR-25M-B38,Core issues in Victorian Bar Victorian Bar Entrance Exam Annotated with Sample Answers (4 May 2025) block 38 (official question #10),Victorian Bar,Victoria / Australia bar entrance exam law,Tort,Motor Vehicle Accident,,metadata only; content appears only in excerpted sample rows
public_exam,EXTVICBAR25MB39,VICBAR-25M-B39,VICBAR-25M-B39,Core issues in Victorian Bar Victorian Bar Entrance Exam Annotated with Sample Answers (4 May 2025) block 39 (official question #11),Victorian Bar,Victoria / Australia bar entrance exam law,Criminal,Substantive Criminal Law,,metadata only; content appears only in excerpted sample rows
public_exam,EXTVICBAR25OB01,VICBAR-25O-B01,VICBAR-25O-B01,Core issues in Victorian Bar Victorian Bar Entrance Exam Annotated with Sample Answers (26 Oct 2025) block 01 (official question #01),Victorian Bar,Victoria / Australia bar entrance exam law,Professional Responsibility / Legal Ethics,Lawyer / Barrister Ethics,,metadata only; content appears only in excerpted sample rows
public_exam,EXTVICBAR25OB02,VICBAR-25O-B02,VICBAR-25O-B02,Core issues in Victorian Bar Victorian Bar Entrance Exam Annotated with Sample Answers (26 Oct 2025) block 02 (official question #03),Victorian Bar,Victoria / Australia bar entrance exam law,Professional Responsibility / Legal Ethics,Lawyer / Barrister Ethics,,metadata only; content appears only in excerpted sample rows
public_exam,EXTVICBAR25OB03,VICBAR-25O-B03,VICBAR-25O-B03,Core issues in Victorian Bar Victorian Bar Entrance Exam Annotated with Sample Answers (26 Oct 2025) block 03 (official question #04),Victorian Bar,Victoria / Australia bar entrance exam law,Professional Responsibility / Legal Ethics,Lawyer / Barrister Ethics,,metadata only; content appears only in excerpted sample rows
public_exam,EXTVICBAR25OB04,VICBAR-25O-B04,VICBAR-25O-B04,Core issues in Victorian Bar Victorian Bar Entrance Exam Annotated with Sample Answers (26 Oct 2025) block 04 (official question #06),Victorian Bar,Victoria / Australia bar entrance exam law,Professional Responsibility / Legal Ethics,Lawyer / Barrister Ethics,,metadata only; content appears only in excerpted sample rows
public_exam,EXTVICBAR25OB05,VICBAR-25O-B05,VICBAR-25O-B05,Core issues in Victorian Bar Victorian Bar Entrance Exam Annotated with Sample Answers (26 Oct 2025) block 05 (official question #07),Victorian Bar,Victoria / Australia bar entrance exam law,Tort,Defamation / Reputation,,metadata only; content appears only in excerpted sample rows
public_exam,EXTVICBAR25OB06,VICBAR-25O-B06,VICBAR-25O-B06,Core issues in Victorian Bar Victorian Bar Entrance Exam Annotated with Sample Answers (26 Oct 2025) block 06 (official question #08),Victorian Bar,Victoria / Australia bar entrance exam law,Tort,Negligence / Personal Injury,,metadata only; content appears only in excerpted sample rows
public_exam,EXTVICBAR25OB07,VICBAR-25O-B07,VICBAR-25O-B07,Core issues in Victorian Bar Victorian Bar Entrance Exam Annotated with Sample Answers (26 Oct 2025) block 07 (official question #01),Victorian Bar,Victoria / Australia bar entrance exam law,Civil Procedure,Civil Procedure,,metadata only; content appears only in excerpted sample rows
public_exam,EXTVICBAR25OB08,VICBAR-25O-B08,VICBAR-25O-B08,Core issues in Victorian Bar Victorian Bar Entrance Exam Annotated with Sample Answers (26 Oct 2025) block 08 (official question #03),Victorian Bar,Victoria / Australia bar entrance exam law,Tort,Medical Malpractice,,metadata only; content appears only in excerpted sample rows
public_exam,EXTVICBAR25OB09,VICBAR-25O-B09,VICBAR-25O-B09,Core issues in Victorian Bar Victorian Bar Entrance Exam Annotated with Sample Answers (26 Oct 2025) block 09 (official question #04),Victorian Bar,Victoria / Australia bar entrance exam law,Tort,Defamation / Reputation,,metadata only; content appears only in excerpted sample rows
public_exam,EXTVICBAR25OB10,VICBAR-25O-B10,VICBAR-25O-B10,Core issues in Victorian Bar Victorian Bar Entrance Exam Annotated with Sample Answers (26 Oct 2025) block 10 (official question #06),Victorian Bar,Victoria / Australia bar entrance exam law,Civil Procedure,Civil Procedure,,metadata only; content appears only in excerpted sample rows
public_exam,EXTVICBAR25OB11,VICBAR-25O-B11,VICBAR-25O-B11,Core issues in Victorian Bar Victorian Bar Entrance Exam Annotated with Sample Answers (26 Oct 2025) block 11 (official question #07),Victorian Bar,Victoria / Australia bar entrance exam law,Criminal,Substantive Criminal Law,,metadata only; content appears only in excerpted sample rows
public_exam,EXTVICBAR25OB12,VICBAR-25O-B12,VICBAR-25O-B12,Core issues in Victorian Bar Victorian Bar Entrance Exam Annotated with Sample Answers (26 Oct 2025) block 12 (official question #08),Victorian Bar,Victoria / Australia bar entrance exam law,Business Organizations / Agency,Entity Governance / Agency,,metadata only; content appears only in excerpted sample rows
public_exam,EXTVICBAR25OB13,VICBAR-25O-B13,VICBAR-25O-B13,Core issues in Victorian Bar Victorian Bar Entrance Exam Annotated with Sample Answers (26 Oct 2025) block 13 (official question #09),Victorian Bar,Victoria / Australia bar entrance exam law,Tort,Negligence / Personal Injury,,metadata only; content appears only in excerpted sample rows
public_exam,EXTVICBAR25OB14,VICBAR-25O-B14,VICBAR-25O-B14,Core issues in Victorian Bar Victorian Bar Entrance Exam Annotated with Sample Answers (26 Oct 2025) block 14 (official question #10),Victorian Bar,Victoria / Australia bar entrance exam law,Succession / Trusts / Estates,Wills / Trusts / Estates,,metadata only; content appears only in excerpted sample rows
public_exam,EXTVICBAR25OB15,VICBAR-25O-B15,VICBAR-25O-B15,Core issues in Victorian Bar Victorian Bar Entrance Exam Annotated with Sample Answers (26 Oct 2025) block 15 (official question #01),Victorian Bar,Victoria / Australia bar entrance exam law,Criminal Procedure,Criminal Procedure,,metadata only; content appears only in excerpted sample rows
